GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Fuel used (trip)(l),Distance to empty (Estimated)(km),Trip Distance(km),Kilometers Per Litre(Instant)(kpl),Fuel Level (From Engine ECU)(%),Horsepower (At the wheels)(hp),Fuel pressure(psi),Acceleration Sensor(Total)(g),Engine Oil Temperature(°C),Speed (OBD)(km/h),GPS Latitude(°),GPS Longitude(°),Speed (GPS)(km/h),GPS Accuracy(m),GPS Satellites
Tue Apr 16 20:56:25 ART 2013,16-abr-2013 20:56:24.490,-60.74109734,-32.73727114,0.0,3.0,38.29999923706055,0.0,-3.92403078,4.94427872,7.14173603,-0.11563933,-,-,-,1.86960053,-,-,-,-,0.01244061,-,-,-32.73727036,-60.7410965,0,3,8
Tue Apr 16 20:56:26 ART 2013,16-abr-2013 20:56:25.551,-60.74109734,-32.73727114,0.0,5.0,38.29999923706055,0.0,-8.55438709,3.76706958,4.31643391,-0.03774023,-,-,-,1.86960053,-,-,-,-,-0.08736549,-,-,-32.73727036,-60.7410965,0,5,8
Tue Apr 16 20:56:27 ART 2013,16-abr-2013 20:56:26.516,-60.74109733,-32.73727116,0.0,6.0,38.29999923706055,0.0,-4.47339487,5.57212353,0.86328679,-0.35354584,-,-,-,1.86960053,-,-,-,-,0.0014372,-,-,-32.73727036,-60.7410965,0,6,8
Tue Apr 16 20:56:28 ART 2013,16-abr-2013 20:56:27.485,-60.74109733,-32.73727118,0.0,7.0,38.29999923706055,0.0,-7.61261988,2.432899,5.49364328,-0.09866107,-,-,-,1.86960053,-,-,-,-,-0.01107983,-,-,-32.73727036,-60.7410965,0,7,8
Tue Apr 16 20:56:29 ART 2013,16-abr-2013 20:56:28.486,-60.74109733,-32.73727118,0.0,6.0,38.29999923706055,0.0,-2.82530212,-1.17720926,5.49364328,-0.4461894,-,-,-,1.86960053,-,-,-,-,-0.00475337,-,-,-32.73727036,-60.7410965,0,6,8
Tue Apr 16 20:56:30 ART 2013,16-abr-2013 20:56:29.487,-60.74109732,-32.73727118,0.0,6.0,38.29999923706055,0.0,-0.86328679,3.13922453,6.4354105,-0.35206437,-,-,-,1.86960053,-,-,-,-,0.30585417,-,-,-32.73727036,-60.7410965,0,6,8
Tue Apr 16 20:56:31 ART 2013,16-abr-2013 20:56:30.867,-60.74109859,-32.73726971,0.559017,4.0,38.20000076293945,214.0,-5.1797204,-0.39240307,8.31894493,-0.08749181,-,-,-,1.87017632,-,-,-,-,0.02794652,-,-,-32.73727036,-60.74110031,2.01246119,4,8
Tue Apr 16 20:56:32 ART 2013,16-abr-2013 20:56:31.469,-60.74109405,-32.73727003,1.4142135,3.0,37.400001525878906,32.7,-3.37466645,0.07848062,8.47590637,-0.15723848,-,-,-,1.87060332,-,-,1.87931001,-,-0.06967717,-,-,-32.73727036,-60.74109268,5.0911684,3,8
Tue Apr 16 20:56:33 ART 2013,16-abr-2013 20:56:32.564,-60.74109214,-32.73727422,0.0,3.0,37.29999923706055,0.0,-3.84555006,-0.15696123,9.10375118,-0.07971203,-,-,-,1.87060332,-,-,-,-,-0.02208593,-,-,-32.73727417,-60.74109268,0,3,7
Tue Apr 16 20:56:34 ART 2013,16-abr-2013 20:56:33.487,-60.74109025,-32.73727932,0.75,3.0,37.400001525878906,32.7,-2.66834092,0.39240307,7.22021675,-0.30156571,-,-,-,1.87169337,-,-,-,-,0.07898346,-,-,-32.73727798,-60.74108887,2.69999981,3,8
Tue Apr 16 20:56:35 ART 2013,16-abr-2013 20:56:34.488,-60.7410942,-32.73728936,1.118034,3.0,39.400001525878906,204.8,2.82530212,5.80756569,8.24046421,-0.01999211,-,-,-,1.87286675,-,-,0.74137706,-,0.4154093,-,-,-32.73728943,-60.74109268,4.02492237,3,7
Tue Apr 16 20:56:36 ART 2013,16-abr-2013 20:56:35.489,-60.74110001,-32.73730161,1.3462912,3.0,38.79999923706055,186.3,2.74682164,4.63035631,8.39742565,-0.07041705,-,-,-,1.8743304,-,-,0.56396443,-,0.01717387,-,-,-32.73730087,-60.74110031,4.84664822,3,8
Tue Apr 16 20:56:37 ART 2013,16-abr-2013 20:56:36.522,-60.74110216,-32.73731432,1.5811388,3.0,39.0,177.4,0.23544185,6.82781363,9.1822319,0.07942235,-,-,-,1.87575424,-,-,-,-,0.16706441,-,-,-32.73731613,-60.74110031,5.69209957,3,8
Tue Apr 16 20:56:38 ART 2013,16-abr-2013 20:56:37.487,-60.74110346,-32.73732831,1.5811388,4.0,38.900001525878906,179.0,-4.39491463,-6.98477459,14.4404335,0.6081847,-,-,-,1.87731051,-,-,0.35972151,-,0.96572512,-,-,-32.73732758,-60.74110413,5.69209957,4,8
Tue Apr 16 20:56:39 ART 2013,16-abr-2013 20:56:38.487,-60.7411033,-32.73734556,1.75,4.0,39.29999923706055,175.9,-4.0025115,-7.76958084,8.08350372,0.1243472,-,-,-,1.87922359,-,-,0.4627139,-,0.21397422,-,-,-32.73734665,-60.74110413,6.29999971,4,8
Tue Apr 16 20:56:40 ART 2013,16-abr-2013 20:56:39.486,-60.74110301,-32.73736346,1.8200275,3.0,37.900001525878906,178.3,-4.08099222,-7.92654228,10.67336369,0.33039367,-,-,-,1.8812089,-,-,0.22074004,-,0.41812161,-,-,-32.73736191,-60.74110413,6.55209875,3,7
Tue Apr 16 20:56:41 ART 2013,16-abr-2013 20:56:40.808,-60.74110329,-32.73738241,1.8200275,3.0,37.599998474121094,179.7,-10.83032513,-6.59237146,3.68858886,0.25878918,-,-,-,1.88331056,-,-,-,-,-0.02185676,-,-,-32.73738098,-60.74110413,6.55209875,3,8
Tue Apr 16 20:56:42 ART 2013,16-abr-2013 20:56:41.807,-60.74110426,-32.73740049,1.5811388,3.0,36.900001525878906,186.2,-5.02275944,-0.86328679,7.76958084,-0.14005512,-,-,-,1.88531768,-,-,-,-,-0.06196449,-,-,-32.73740005,-60.74110413,5.69209957,3,7
Tue Apr 16 20:56:43 ART 2013,16-abr-2013 20:56:42.465,-60.74110377,-32.7374152,1.25,4.0,36.79999923706055,184.1,-5.88604593,-2.90378284,6.67085218,-0.13328856,-,-,-,1.88694966,-,-,-,-,-0.0242167,-,-,-32.73741531,-60.74110413,4.5,4,8
Tue Apr 16 20:56:44 ART 2013,16-abr-2013 20:56:43.470,-60.7410996,-32.73740548,0.0,3.0,36.20000076293945,0.0,-5.88604593,-5.72908497,5.80756569,-0.06179905,-,-,-,1.88694966,-,-,-,-,0.02579483,-,-,-32.73740387,-60.74110031,0,3,7
Tue Apr 16 20:56:45 ART 2013,16-abr-2013 20:56:44.486,-60.74109709,-32.73739875,0.0,3.0,36.400001525878906,0.0,-3.61010838,-6.90629435,4.08099222,-0.19052255,-,-,-,1.88694966,-,-,-,-,-0.08131529,-,-,-32.73740005,-60.7410965,0,3,8
Tue Apr 16 20:56:46 ART 2013,16-abr-2013 20:56:45.488,-60.74109616,-32.73739726,0.25,3.0,36.400001525878906,184.1,-5.41516256,-6.59237146,4.15947247,-0.11973202,-,-,-,1.88694966,-,-,0.05823296,-,0.10235417,-,-,-32.73739624,-60.7410965,0.89999998,3,8
Tue Apr 16 20:56:47 ART 2013,16-abr-2013 20:56:46.508,-60.74109479,-32.73739617,0.0,4.0,35.900001525878906,0.0,-8.005023,-3.84555006,9.1822319,0.21492481,-,-,-,1.88694966,-,-,-,-,0.12825222,-,-,-32.73739624,-60.7410965,0,4,7
Tue Apr 16 20:56:48 ART 2013,16-abr-2013 20:56:47.553,-60.74109398,-32.73739692,0.0,6.0,35.900001525878906,0.0,-9.96703815,-6.27844906,13.49866581,0.73903239,-,-,-,1.88694966,-,-,-,-,0.19134183,-,-,-32.73739624,-60.74109268,0,6,7
Tue Apr 16 20:56:49 ART 2013,16-abr-2013 20:56:48.758,-60.74108923,-32.73739541,0.25,6.0,36.0,184.1,-3.29618573,-11.06576633,9.02527046,0.40664887,-,-,-,1.88694966,-,-,-,-,0.66005456,-,-,-32.73739624,-60.74108887,0.89999998,6,8
Tue Apr 16 20:56:50 ART 2013,16-abr-2013 20:56:49.798,-60.74108289,-32.73739905,0.75,4.0,35.70000076293945,184.1,-0.86328679,-8.08350372,3.61010838,-0.18051487,-,-,-,1.88960254,-,-,0.53935391,-,0.95133686,-,-,-32.73740005,-60.74108124,2.69999981,4,10
Tue Apr 16 20:56:51 ART 2013,16-abr-2013 20:56:50.547,-60.74107746,-32.73740337,0.75,4.0,35.599998474121094,184.1,-0.94176739,-10.3594408,8.005023,0.2507534,-,-,-,1.89030147,-,-,-,-,0.68245339,-,-,-32.73740387,-60.74107742,2.69999981,4,9
Tue Apr 16 20:56:52 ART 2013,16-abr-2013 20:56:51.490,-60.74107072,-32.73741091,0.75,3.0,35.70000076293945,161.2,-1.25568986,-13.73410797,10.51640224,0.6806978,-,-,-,1.89134943,-,-,-,-,1.04173255,-,-,-32.7374115,-60.74106979,2.69999981,3,10
Tue Apr 16 20:56:53 ART 2013,16-abr-2013 20:56:52.514,-60.74106278,-32.73742232,1.25,3.0,35.29999923706055,153.8,0.4708837,-10.83032513,6.04300737,0.17790508,-,-,-,1.89281738,-,-,0.93946701,-,0.26558086,-,-,-32.73742294,-60.74106216,4.5,3,10
Tue Apr 16 20:56:54 ART 2013,16-abr-2013 20:56:53.481,-60.74105435,-32.73743252,1.25,3.0,35.29999923706055,148.6,1.88353479,-9.49615479,3.53162766,-0.03676498,-,-,-,1.89419723,-,-,-,-,0.43838981,-,-,-32.73743439,-60.74105453,4.5,3,10
Tue Apr 16 20:56:55 ART 2013,16-abr-2013 20:56:54.633,-60.74104483,-32.73744321,1.0,4.0,35.0,142.1,2.66834092,-8.16198444,2.11897659,-0.18564677,-,-,-,1.89568102,-,-,-,-,0.69604522,-,-,-32.73744202,-60.74104309,3.5999999,4,9
Tue Apr 16 20:56:56 ART 2013,16-abr-2013 20:56:55.576,-60.7410405,-32.73745747,1.0,4.0,35.70000076293945,167.0,2.90378284,-7.84806156,0.39240307,-0.23329544,-,-,-,1.89731371,-,-,-,-,0.63219756,-,-,-32.73745728,-60.74103928,3.5999999,4,10
Tue Apr 16 20:56:57 ART 2013,16-abr-2013 20:56:56.493,-60.74104188,-32.73746807,1.677051,3.0,34.900001525878906,167.0,1.56961226,-10.1239996,4.08099222,0.0369004,-,-,-,1.89849639,-,-,-,-,0.71873885,-,-,-32.73746872,-60.74104309,6.03738308,3,8
Tue Apr 16 20:56:58 ART 2013,16-abr-2013 20:56:57.485,-60.7410472,-32.73747838,1.5811388,3.0,34.70000076293945,206.0,1.49113166,-10.28096104,5.10124016,0.09251487,-,-,-,1.8997438,-,-,0.87880695,-,0.73854172,-,-,-32.73748016,-60.74104691,5.69209957,3,8
Tue Apr 16 20:56:59 ART 2013,16-abr-2013 20:56:58.517,-60.74105452,-32.73749383,1.5811388,3.0,34.29999923706055,204.2,1.49113166,-7.53413916,0.54936433,-0.30233997,-,-,-,1.90158951,-,-,-,-,0.74382001,-,-,-32.73749542,-60.74105453,5.69209957,3,8
Tue Apr 16 20:57:00 ART 2013,16-abr-2013 20:56:59.553,-60.74106059,-32.73750641,1.677051,3.0,33.099998474121094,199.8,-0.31392246,-6.12148809,0.78480613,-0.45731801,-,-,-,1.9030962,-,-,-,-,0.69668698,-,-,-32.73750687,-60.74106216,6.03738308,3,8
Tue Apr 16 20:57:01 ART 2013,16-abr-2013 20:57:00.564,-60.74106421,-32.73751718,0.559017,3.0,33.5,199.8,-0.15696123,-6.12148809,1.33417046,-0.44838959,-,-,-,1.90433788,-,-,-,-,0.59271711,-,-,-32.73751831,-60.74106598,2.01246119,3,8
Tue Apr 16 20:57:02 ART 2013,16-abr-2013 20:57:01.542,-60.74106544,-32.73752557,0.25,3.0,34.20000076293945,199.8,-5.1797204,-8.31894493,2.35441852,-0.05986607,-,-,-,1.90433788,-,-,-,-,-0.04320561,-,-,-32.73752594,-60.74106598,0.89999998,3,8
Tue Apr 16 20:57:03 ART 2013,16-abr-2013 20:57:02.481,-60.74106342,-32.73753468,0.0,3.0,33.900001525878906,0.0,-4.23795319,-6.04300737,5.1797204,-0.16807157,-,-,-,1.90433788,-,-,-,-,-0.12956952,-,-,-32.73753357,-60.74106216,0,3,8
Tue Apr 16 20:57:04 ART 2013,16-abr-2013 20:57:03.479,-60.74106342,-32.73753468,0.0,3.0,33.900001525878906,0.0,-4.55187559,-6.35692978,3.53162766,-0.21270829,-,-,-,1.90433788,-,-,-,-,-0.1272549,-,-,-32.73753357,-60.74106216,0,3,8
Tue Apr 16 20:57:05 ART 2013,16-abr-2013 20:57:04.480,-60.74105864,-32.73754728,1.5,3.0,33.900001525878906,158.9,-3.84555006,-7.14173603,4.0025115,-0.03010765,-,-,-,1.90771651,-,-,3.64785767,-,-0.07766265,-,-,-32.73754883,-60.74105835,5.39999962,3,7
Tue Apr 16 20:57:06 ART 2013,16-abr-2013 20:57:05.480,-60.74105524,-32.73756128,1.5811388,3.0,34.70000076293945,164.4,-5.88604593,-8.47590637,5.25820112,0.0933553,-,-,-,1.90930152,-,-,-,-,0.23877998,-,-,-32.73756027,-60.74105453,5.69209957,3,7
Tue Apr 16 20:57:07 ART 2013,16-abr-2013 20:57:06.525,-60.74105059,-32.73757533,1.5811388,3.0,34.20000076293945,164.4,-5.25820112,-8.16198444,4.08099222,-0.09249765,-,-,-,1.91091943,-,-,0.13012369,-,0.2094816,-,-,-32.73757553,-60.74105072,5.69209957,3,7
Tue Apr 16 20:57:08 ART 2013,16-abr-2013 20:57:07.775,-60.74104914,-32.73759223,1.5,3.0,34.400001525878906,167.1,-13.10626316,-7.22021675,6.35692978,0.57002497,-,-,-,1.91279852,-,-,-,-,0.06971363,-,-,-32.73759079,-60.74105072,5.39999962,3,7
Tue Apr 16 20:57:09 ART 2013,16-abr-2013 20:57:08.865,-60.74104936,-32.73761095,1.5,4.0,35.5,180.3,-4.23795319,-13.18474293,9.26071262,0.61103225,-,-,-,1.91487467,-,-,-,-,0.12090566,-,-,-32.73760986,-60.74105072,5.39999962,4,7
Tue Apr 16 20:57:10 ART 2013,16-abr-2013 20:57:09.581,-60.74105254,-32.73762915,1.5,4.0,35.900001525878906,188.6,1.88353479,-9.41767406,3.37466645,0.14907828,-,-,-,1.91691494,-,-,-,-,-0.21283241,-,-,-32.73762894,-60.74105072,5.39999962,4,8
Tue Apr 16 20:57:11 ART 2013,16-abr-2013 20:57:10.481,-60.7410554,-32.7376445,1.25,5.0,35.599998474121094,185.1,-10.1239996,-6.35692978,2.35441852,0.15475166,-,-,-,1.91863823,-,-,-,-,0.06099686,-,-,-32.7376442,-60.74105453,4.5,5,8
Tue Apr 16 20:57:12 ART 2013,16-abr-2013 20:57:11.507,-60.7410566,-32.73765587,1.25,7.0,35.5,185.1,-7.29869699,-0.94176739,9.88855743,0.16927564,-,-,-,1.91990411,-,-,-,-,0.25694844,-,-,-32.73765564,-60.74105835,4.5,7,8
Tue Apr 16 20:57:13 ART 2013,16-abr-2013 20:57:12.480,-60.74106013,-32.73766663,1.0,7.0,35.70000076293945,187.3,-2.2759378,1.88353479,8.005023,-0.21744138,-,-,-,1.92114246,-,-,-,-,-0.12990069,-,-,-32.73766708,-60.74105835,3.5999999,7,6
Tue Apr 16 20:57:14 ART 2013,16-abr-2013 20:57:13.480,-60.74106146,-32.73767535,1.0,10.0,35.70000076293945,187.3,-7.84806156,-1.72657359,5.33668184,-0.10391903,-,-,-,1.92211747,-,-,-,-,-0.01633954,-,-,-32.73767471,-60.74106216,3.5999999,10,6
Tue Apr 16 20:57:15 ART 2013,16-abr-2013 20:57:14.466,-60.74106019,-32.73767459,0.25,6.0,35.5,187.3,-1.17720926,0.31392246,9.49615479,0.33135977,-,-,-,1.92211747,-,-,-,-,-0.03166171,-,-,-32.73767471,-60.74105835,0.89999998,6,6
Tue Apr 16 20:57:16 ART 2013,16-abr-2013 20:57:15.840,-60.74105137,-32.7376756,0.9013878,6.0,36.29999923706055,101.8,-1.25568986,0.31392246,9.33919334,-0.12613666,-,-,-,1.92306364,-,-,-,-,-0.03856478,-,-,-32.73767471,-60.74105072,3.24499607,6,5
Tue Apr 16 20:57:17 ART 2013,16-abr-2013 20:57:16.732,-60.74104969,-32.73767503,0.5,6.0,36.5,101.8,-1.17720926,0.31392246,9.41767406,-0.11923599,-,-,-,1.92323327,-,-,0.13518366,-,-0.03033984,-,-,-32.73767471,-60.74105072,1.79999995,6,6
Tue Apr 16 20:57:18 ART 2013,16-abr-2013 20:57:17.479,-60.74104626,-32.73767202,0.25,5.0,36.5,101.8,-1.17720926,0.31392246,9.49615479,-0.11130148,-,-,-,1.92323327,-,-,-,-,-0.02372449,-,-,-32.7376709,-60.74104691,0.89999998,5,6
Tue Apr 16 20:57:19 ART 2013,16-abr-2013 20:57:18.667,-60.74105067,-32.73766544,0.0,5.0,36.5,0.0,-1.25568986,0.31392246,9.33919334,-0.12613666,-,-,-,1.92323327,-,-,-,-,-0.02342933,-,-,-32.73766708,-60.74105072,0,5,6
Tue Apr 16 20:57:20 ART 2013,16-abr-2013 20:57:19.554,-60.74105968,-32.7376618,0.0,4.0,36.400001525878906,0.0,-1.25568986,0.31392246,9.41767406,-0.11821175,-,-,-,1.92323327,-,-,-,-,-0.03033984,-,-,-32.73766327,-60.74105835,0,4,6
Tue Apr 16 20:57:21 ART 2013,16-abr-2013 20:57:20.541,-60.74106573,-32.73766,0.0,4.0,36.400001525878906,0.0,-1.17720926,0.39240307,9.26071262,-0.08002973,-,-,-,1.92323327,-,-,-,-,-0.04079893,-,-,-32.73765945,-60.74106598,0,4,6
Tue Apr 16 20:57:22 ART 2013,16-abr-2013 20:57:21.550,-60.74107056,-32.73765931,0.0,4.0,36.20000076293945,0.0,-1.17720926,0.31392246,9.41767406,-0.11923599,-,-,-,1.92323327,-,-,-,-,-0.03033984,-,-,-32.73765945,-60.74106979,0,4,7
Tue Apr 16 20:57:23 ART 2013,16-abr-2013 20:57:22.500,-60.74107444,-32.73765956,0.0,4.0,36.400001525878906,0.0,-1.17720926,0.31392246,9.41767406,-0.11923599,-,-,-,1.92323327,-,-,-,-,-0.03166171,-,-,-32.73765945,-60.74107361,0,4,7
Tue Apr 16 20:57:24 ART 2013,16-abr-2013 20:57:23.547,-60.74107752,-32.73765981,0.0,4.0,36.599998474121094,0.0,-1.17720926,0.31392246,9.41767406,-0.11923599,-,-,-,1.92323327,-,-,-,-,-0.03136413,-,-,-32.73765945,-60.74107742,0,4,7
Tue Apr 16 20:57:25 ART 2013,16-abr-2013 20:57:24.483,-60.7410785,-32.73765981,0.0,4.0,36.900001525878906,0.0,-1.17720926,0.31392246,9.49615479,-0.11130148,-,-,-,1.92323327,-,-,-,-,-0.03033984,-,-,-32.73765945,-60.74107742,0,4,7
Tue Apr 16 20:57:26 ART 2013,16-abr-2013 20:57:25.852,-60.74107636,-32.73765945,0.0,4.0,37.099998474121094,0.0,-1.25568986,0.31392246,9.33919334,-0.12613666,-,-,-,1.92323327,-,-,-,-,-0.03166171,-,-,-32.73765945,-60.74107742,0,4,7
Tue Apr 16 20:57:27 ART 2013,16-abr-2013 20:57:26.483,-60.74107494,-32.73765983,0.0,3.0,37.29999923706055,0.0,-1.17720926,0.31392246,9.41767406,-0.11923599,-,-,-,1.92323327,-,-,-,-,-0.03136413,-,-,-32.73765945,-60.74107361,0,3,7
Tue Apr 16 20:57:28 ART 2013,16-abr-2013 20:57:27.502,-60.74107361,-32.73765948,0.0,3.0,37.400001525878906,0.0,-1.17720926,0.31392246,9.41767406,-0.11923599,-,-,-,1.92323327,-,-,-,-,-0.03166171,-,-,-32.73765945,-60.74107361,0,3,7
Tue Apr 16 20:57:29 ART 2013,16-abr-2013 20:57:28.482,-60.7410726,-32.73765925,0.0,3.0,37.400001525878906,0.0,-1.17720926,0.31392246,9.41767406,-0.11923599,-,-,-,1.92323327,-,-,-,-,-0.03166171,-,-,-32.73765945,-60.74107361,0,3,7
Tue Apr 16 20:57:30 ART 2013,16-abr-2013 20:57:29.483,-60.74107122,-32.73765911,0.0,4.0,37.400001525878906,0.0,-1.25568986,0.31392246,9.49615479,-0.11028552,-,-,-,1.92323327,-,-,-,-,-0.02270821,-,-,-32.73765945,-60.74106979,0,4,7
Tue Apr 16 20:57:31 ART 2013,16-abr-2013 20:57:30.605,-60.74107044,-32.7376588,0.0,3.0,37.400001525878906,0.0,-1.17720926,0.31392246,9.41767406,-0.11923599,-,-,-,1.92323327,-,-,-,-,-0.03136413,-,-,-32.73765945,-60.74106979,0,3,7
Tue Apr 16 20:57:32 ART 2013,16-abr-2013 20:57:31.486,-60.74107008,-32.73765853,0.0,3.0,37.400001525878906,0.0,-1.17720926,0.31392246,9.41767406,-0.11923599,-,-,-,1.92323327,-,-,-,-,-0.03166171,-,-,-32.73765945,-60.74106979,0,3,7
